Viewing_Angle(deg),Ground_depth(m),MAE(m)
79.71344,0.014000000823256134,0.00017708858398186373
78.91251,0.012999999086445726,5.708554485554272e-05
77.9753,0.011999999194290562,0.00032584670508887295
76.86344,0.010999999002100294,0.0006174340848461021
75.52249,0.010000001477608222,0.0009170964223323351
73.87237999999999,0.009000000115795779,0.0012069470704552197
71.79004,0.00799999866911625,0.0014660828524339902
69.07517,0.007000000775688751,0.001670765936274415
65.37568,0.005999999623516428,nan
60.0,0.005000000000000001,nan
